network,edge,single_fraction,orthogonal_fraction,direction_factor
251,11,0.03945397695747637,0.05258730558023575,0.3357185093575141
251,12,0.028737495547517228,0.14484425575620027,0.08877957451726146
251,13,0.056111024863340964,0.027341830493092564,0.9183030642489669
251,14,0.2345432847144418,0.18774489137811143,0.5590109222690651
252,0,0.00016049230591023018,0.0038988168813391187,0.022194287294649926
252,1,0.0002405546785542999,0.0010177725290338444,0.12743329356547323
252,2,0.02237461682413877,0.012312798336464557,0.9797576528963707
252,3,0.013476091723541068,0.008348067735334827,0.8703577853839413
252,4,0.10839900566568376,0.06234931304665543,0.9373751799833567
252,5,0.04340323892613712,0.05353986681843051,0.43708376700809914
252,6,0.0025775539290703144,0.029077479948545842,0.04779371836586319
252,7,0.11316935403913933,0.08049990445068127,0.7579722333190114
252,8,0.03190824600371747,0.025701926834089988,0.6693558650379057
252,9,0.09408390141166802,0.10987012108084351,0.46169539132238335
252,10,0.024116404756737386,0.04348182851687519,0.29903676763670883
252,11,0.06037468904803199,0.03282658702919546,0.9916284991031368
252,12,0.007736122584896771,0.100470560259339,0.04151493317587358
252,13,0.47797972810277345,0.4366049565331715,0.5902563127792309
253,0,0.003115992186453843,0.0036833504702917467,0.36802077665508265
253,1,0.00942724718743097,0.0074238908835934665,0.5524237429113505
253,2,0.0003736319444804511,0.021816565576049714,0.007450349354108025
253,3,0.0036011218509110926,0.007075060217206871,0.2214250225845408
253,4,5.7714750756952554e-05,0.00236890711732643,0.010598827237006649
253,5,0.00046038147502067183,0.013289708501839246,0.015070282944237349
253,6,0.37782045154280247,0.3078019770633164,0.5339899446523977
253,7,0.01515322776757147,0.013071437949701692,0.5043137472725361
253,8,0.0006555088420247225,0.02119770221561923,0.013452679286153905
253,9,0.0639026396219089,0.028269092467858654,0.983390374119374
253,10,0.03987989340524409,0.017414785690793272,0.9962191273376848
253,11,0.06466451918639358,0.07340786592045137,0.38321497826358014
253,12,0.10575443183353456,0.0996875825792384,0.4615051303476136
253,13,0.2282232554853783,0.11267217377848082,0.8811751563499829
253,14,0.049870022055061455,0.10870182143631041,0.19958217924652538
253,15,0.037039960865026304,0.1621180781319223,0.09939352517046957
254,0,0.0010309075778103893,0.0006903783991281242,0.9962330336915122
254,1,0.0069045746425425835,0.005792631501267593,0.7952239072844952
254,2,0.015097485810536593,0.03779444090577882,0.2665048430836755
254,3,0.1021423471649017,0.09343695569872995,0.7293156855290781
254,4,0.0006304451605192842,0.003841655097938001,0.10948568617969279
254,5,1.5957361956611758e-07,0.05937789166638571,1.7929357377630492e-06
254,6,0.045330471772457845,0.030303158665276563,0.9980004565660351
254,7,0.002774990746365377,0.027266090361852464,0.0678995772549078
254,8,0.15184886075121412,0.10636093734366277,0.9524842053712573
254,9,0.12802461409512098,0.09410771771959558,0.9076044886487666
254,10,0.5113511662609133,0.37935681779263086,0.8992899872472584
254,11,0.034863976443998294,0.1616713248477536,0.14387068885084364
255,0,0.01048031115667587,0.00451785703585102,0.9483436814597554
255,1,0.002168562203695548,0.0016099868334378496,0.5506474364529826
255,2,0.027605009829381515,0.03192776714669805,0.3534625617020722
255,3,0.04901210041450037,0.020186049621788667,0.9926040436002697
255,4,0.04637425845896616,0.020093741334542257,0.9434963682634911
255,5,0.30491179650601824,0.1276376211173582,0.9766064481674053
255,6,0.05469311848780573,0.07685437242096962,0.2909297729818982
255,7,0.003322406232595741,0.006928961216956887,0.19602373697539097
255,8,0.10291067511763492,0.1032001482554801,0.4076656958190386
255,9,0.17596968276070435,0.08389057093879296,0.8575288952823796
255,10,0.09478094607273543,0.4052738692430827,0.09560849867818759
255,11,0.12255053277035191,0.05854607851824702,0.8557392551248324
255,12,5.802969822803366e-06,0.038941896945081926,6.091963196182965e-05
255,13,0.005214797019111435,0.020391079371712875,0.10454933034600876
256,0,0.001495288497686318,0.010128753013181403,0.07088874229198489
256,1,0.006480892232282344,0.014018854698403504,0.22198852478501052
256,2,0.00655486684134677,0.009216425199556547,0.3415148798157088
256,3,0.01616042666987451,0.008299440889363147,0.9350013683993253
256,4,0.05726183291335735,0.02772504844328525,0.9917476759874476
256,5,5.844377995088112e-06,0.012247441008675784,0.00022914015383027533
256,6,0.014996947054052665,0.007238363250348451,0.9948800998664556
256,7,0.0025445158777135,0.11824457216072676,0.01033313755296711
256,8,0.006225322661911781,0.03863706575819915,0.07736882276237556
256,9,0.06128678301347032,0.029646390548055807,0.992666257597883
256,10,0.399355893265051,0.19835328078821832,0.9667829200671247
256,11,0.02659219945917153,0.035472166975722266,0.3599770380739946
256,12,0.03444228886464315,0.08005007288827509,0.2066039083331304
256,13,7.790446364066396e-06,0.03392436502431407,0.00011027038072223428
256,14,0.26975184954051945,0.13055609470198276,0.9921458957377556
256,15,0.06256475241938324,0.1541003837773947,0.19495495139883678
256,16,0.03427250586517681,0.09214128087429699,0.17860757498936833
257,0,0.0015990762939242327,0.01714277883552288,0.048278366788549285
257,1,0.000313462782539984,0.0007349938018010762,0.22073282159581603
257,2,0.004478136899364436,0.0034196904742902034,0.6777588147291222
257,3,0.0008587194958279495,0.001008845925726315,0.4405458207751555
257,4,0.0016404207644903901,0.02948069190933321,0.02879931731240994
257,5,0.0034863427976756516,0.002099177755868253,0.8595783702418887
257,6,3.5365450274044594e-06,0.006808206771212946,0.00026885063207811647
257,7,0.0069304070445244175,0.0037995371081236823,0.9440449199432942
257,8,0.0003544004240628983,0.0038667663465227218,0.04743631123457457
257,9,0.5450141691332925,0.35480304143064695,0.7950328363577289
257,10,0.021485738348025644,0.04882686568580435,0.22774877147813427
257,11,0.00202878835982259,0.003066250165618979,0.342447316170463
257,12,0.1193326358333167,0.08382850596823363,0.7367703066533658
257,13,0.1436705240618864,0.16265552232102,0.4571549961585444
257,14,0.14880364121621892,0.27845912550027474,0.2765774134114105
258,0,0.002231400861849615,0.0026641155215140345,0.4458870999065105
258,1,0.0017070156677194085,0.0020229902919692362,0.44920447364091315
258,2,0.0006154405462218957,0.0022116329881492485,0.1481403648374634
258,3,0.001413253006960175,0.000843109594903592,0.8923521011132993
258,4,5.3104160206409775e-05,0.03158402278670685,0.0008950792001153756
258,5,0.006753074114096646,0.012035903409858554,0.29869172184548426
258,6,0.07209427928467756,0.046674471137960666,0.8222838545984915
258,7,0.04164619139500684,0.02716600573273273,0.8161121938007532
258,8,0.3092128136399842,0.1834151711314136,0.89747547867926
258,9,0.058655717331401694,0.0518201619435546,0.6025761643994803
258,10,0.0157363312965273,0.008534083279773112,0.9816280904427217
258,11,0.09724864034699947,0.0612663543320887,0.8450100300031471
258,12,0.14908277156829602,0.1364313104370186,0.5817197001573239
258,13,0.06736805180471309,0.05177847505055435,0.6926360579766127
258,14,0.1754154647696342,0.35119167594089773,0.2659034848222717
258,15,0.0007664502057053951,0.030360516420904492,0.013439253773260378
259,0,0.00016028360608675866,0.00011852391315135984,0.9350728840439789
259,1,0.053230385021712505,0.03681969655258765,0.9996356652150493
259,2,0.002453767132793057,0.007466866672474092,0.22722561542164646
259,3,0.0009623607244562369,0.008282842389648517,0.08033796618085028
259,4,0.004787533158194093,0.014791730871848627,0.22379745243779448
259,5,0.0019069388947560526,0.00447320789213502,0.29476779620890675
259,6,0.044820019847551205,0.12339534091372367,0.25115141098735383
259,7,0.01176450203783946,0.07577619200823013,0.10735026294343829
259,8,0.008067404197085539,0.007182835112738572,0.7766051385191178
259,9,0.01562864444564847,0.044628530110440524,0.24214252564411354
259,10,0.0212786889002116,0.03927337070130905,0.37463558633067046
259,11,0.010516624556292896,0.020153606150563337,0.3608161289054039
259,12,0.10624066445900585,0.11625149397078831,0.6319090503772079
259,13,0.012992051470023438,0.011187049284491072,0.803016596289037
259,14,0.025625649009709744,0.019853594839792342,0.8924791082403091
259,15,0.4942783207961396,0.34178809500507684,0.9999469754794219
259,16,0.18528616174249354,0.12855702361100085,0.9965739161631985
260,0,0.0002859275526025954,0.00015947020460628332,0.5809397151555724
260,1,0.00041681240176405396,0.00013929225233065153,0.9695456974900518
260,2,0.005136664324854012,0.0031617784949537664,0.5263860322874147
260,3,0.0016986094600190927,0.0011042017792407828,0.49842487406896746
260,4,0.002270532232991001,0.0007494215539998825,0.9816487184803152
260,5,0.0009419860323804354,0.013078478977551784,0.02333682860080376
260,6,0.0016153809546108492,0.01969545603550622,0.02657440375459355
260,7,0.38267981045566507,0.1300508484762751,0.9534040054817146
260,8,0.33147663977801667,0.10751118903121425,0.9989732858137105
260,9,0.0010970489550357712,0.008723973761207381,0.04074424450332749
260,10,0.05538979280968277,0.04167293378421182,0.4306557762224359
260,11,0.011890129060091533,0.003877867613983832,0.9934550046590661
260,12,0.036553682928434236,0.011844824003427405,0.9999013165478753
260,13,0.06085573838872371,0.036281325517222206,0.5434667804236384
260,14,0.05745900189098155,0.02216560631660277,0.8399106230246424
260,15,0.004474003765895602,0.03882481887002469,0.037337180472555034
260,16,0.003333215862692281,0.5082887245663577,0.0021247487191363985
260,17,0.04242502314555877,0.05266978876128358,0.2609847452847436
261,0,0.0011600669472118122,0.0017797056563784584,0.49438514338570844
261,1,0.07142294622666363,0.0809421780460121,0.6692577572865024
261,2,0.0017799945983843757,0.009587995778583035,0.14080607396894398
261,3,0.021336178238498454,0.02009801383081216,0.8051819472590928
261,4,0.04914853520908286,0.03728136060464279,0.9998834138307634
261,5,0.05561287154862005,0.06672260284422922,0.6321685406115963
261,6,0.04160049622584446,0.032644473483724554,0.9665389985515158
261,7,0.04646508702182239,0.04355917409607786,0.8090542755597345
261,8,0.053052871675328656,0.042656434794397,0.9433109619861387
261,9,0.00016529262323270775,0.011861007279783453,0.010569694594884207
261,10,0.19055650007475347,0.15700753716340243,0.9205212223878512
261,11,0.05972822505136035,0.06786753813817695,0.6674950547449569
261,12,0.07006122862400742,0.0790685665945412,0.6720543902576634
261,13,0.025115088914799102,0.019049732252502012,0.9999456218958798
261,14,0.0005644510110218697,0.04143461924081158,0.010332215177420436
261,15,0.31223016600936837,0.28843906019592513,0.8210154452258026
262,0,7.678881058965739e-05,0.0003709771404585224,0.15067662642872534
262,1,6.298553185737309e-07,0.0005993483172721009,0.0007649914957436783
262,2,0.00017469748209315614,0.0007059893821469622,0.18012897292381969
262,3,0.021369112986719483,0.03419249735150439,0.45493648734050085
262,4,0.00894526913286124,0.021705455776012482,0.29999885591406417
262,5,0.015130384500722805,0.012419507248802667,0.8868306530891746
262,6,0.044475720506310094,0.03254751852021455,0.9947185253692893
262,7,0.04869305051144885,0.03725976640254739,0.9513097586340485
262,8,0.003506487731398299,0.003740543213460387,0.68239014148702
262,9,0.33950537587818314,0.247641068203731,0.9979736703882309
262,10,0.003460174843582286,0.022172684227790052,0.11359909432247299
262,11,0.00011555518770756164,0.00039484935533879996,0.21303605473112067
262,12,0.25230698315954625,0.18528063727809768,0.9912754066512313
262,13,0.04256636157633455,0.07743386166507163,0.40015726688511305
262,14,0.2187469443352638,0.15964987470228775,0.9973980382550768
262,15,0.0009264635019202264,0.1638854212152636,0.004115125550590011
263,0,0.015902945522114593,0.012352503693421855,0.6871356744520115
263,1,0.017910977235764004,0.01593159904998053,0.6000394879650891
263,2,0.05533843014493629,0.03244916116860451,0.9102135118226262
263,3,0.002048063380534408,0.02242400020385156,0.04874726132848837
263,4,0.002839378702267556,0.08408446046018533,0.01802301717205539
263,5,0.0012351735163545722,0.003795647589501333,0.1736848772322596
263,6,0.022540309040137766,0.031456168589554676,0.382449379178299
263,7,0.043386502046824975,0.023310085915120467,0.9934149261720181
263,8,0.039695561141216515,0.038757315723098915,0.5466485149721259
263,9,0.002377197357289413,0.0682631464324953,0.018586553000526515
263,10,0.007895292827773768,0.030077228033983487,0.14010394092352318
263,11,0.09511118036114309,0.07022009588417383,0.7229197190944225
263,12,0.23571540774110802,0.24265452415910607,0.5184650628418921
263,13,0.023091099551780486,0.018615441006808894,0.6620506285776115
263,14,0.3273833372180586,0.20471511571137718,0.8535453055618791
263,15,0.10752914421269585,0.10089350637873604,0.5688305224668706
264,0,2.288100584350892e-05,0.0010253999889092914,0.008334308249878327
264,1,0.0004706253755906339,0.0007757264780454385,0.22659716918630574
264,2,0.0020754528359086238,0.0007752237682551464,0.9999390856300381
264,3,0.028581108341140495,0.012725679669166469,0.8388529471812799
264,4,0.017651792001034367,0.0067260841075002294,0.9801990179586575
264,5,0.10624945784928175,0.07009571616343221,0.5661389054184041
264,6,0.0014300014549463627,0.0030317818101071375,0.17616770303853968
264,7,0.025100245672753815,0.013845321485087764,0.6771153875030447
264,8,0.07042128595014466,0.04617636742717594,0.5696025720850189
264,9,0.14687080131814326,0.31672780890035857,0.17319566731829206
264,10,0.3495725539609207,0.26425345303457864,0.49408812027080273
264,11,0.002322776743670082,0.02760433588147561,0.03142808517173137
264,12,3.9256762624726357e-07,0.0024550386987024176,5.972331354847424e-05
264,13,0.01662638182511618,0.06009383238265058,0.10333694164401082
264,14,0.004898409897655841,0.007554136471412986,0.24219102933240375
264,15,0.0024316767994900642,0.03223747130423857,0.028172970345219407
264,16,0.001751075920896071,0.017018169381524974,0.038430841109729684
264,17,0.15836359108962558,0.064258095962698,0.9204818807388198
264,18,0.04626082247692489,0.04527258401189427,0.38165048799908197
264,19,0.01889866691328665,0.007347773072785664,0.960645584698807
265,0,0.0003040201733868591,0.005390042491333295,0.031697535918189676
265,1,0.005372572437350643,0.0032285616287125703,0.9351655246657641
265,2,0.0111065907380295,0.0075594205283276115,0.8256719911551694
265,3,0.004703242282225197,0.010008893186736664,0.2640745729320373
265,4,0.007664384746378025,0.008141500098243465,0.5290395674072054
265,5,0.008650305630002741,0.005713805559104703,0.8507878594696477
265,6,0.010989864316562343,0.06636893438191699,0.09305565599661421
265,7,0.003030205466892646,0.027945617618856656,0.060935959543485026
265,8,0.03387127418489099,0.022377939162753196,0.8506026565872604
265,9,0.00012126146968156227,0.013830013791764814,0.004927373727030993
265,10,0.4502891168968868,0.25337667380209145,0.9987116341327356
265,11,0.001681932306142536,0.005259636563030582,0.17970827102660925
265,12,0.007055744591440097,0.004040644279404619,0.9813129315598059
265,13,0.028206880134522196,0.11529169960597602,0.13749037631573785
265,14,0.022332532037501088,0.08983004946155969,0.13971132647257675
265,15,0.0006269383349051466,0.02967865964508441,0.011871233077703176
265,16,0.02039957779952616,0.016877297310493374,0.6792561313444212
265,17,0.03481176788203169,0.021438858079934137,0.9125143837460294
265,18,0.023156805760777503,0.015991687671498687,0.8137661915248559
265,19,0.3256249828108664,0.27765006513317697,0.6590755901345057
266,0,2.581073311845745e-05,5.250392542105365e-05,0.34606389352847544
266,1,0.004577616400120027,0.005348889091579794,0.6024534936580922
266,2,0.046939591726080795,0.05093052845098798,0.6487970241461165
266,3,0.013250543522925439,0.016503940979603664,0.5651890703218183
266,4,0.05144101812377271,0.03775781388393895,0.9590702906362708
266,5,0.22988514978754124,0.21334945814246065,0.7585201059388924
266,6,0.33726296546724677,0.26661331714781533,0.8905012630494256
266,7,0.009129817268840443,0.0376438669904697,0.17073225595102626
266,8,0.009598376608604919,0.05004018572333585,0.13502885875742926
266,9,0.10296173439558047,0.09067357432216898,0.799360782759505
266,10,0.04504616203019442,0.059905339778917197,0.5293464228718822
266,11,0.01852007219089769,0.013051375994957554,0.9989277953628051
266,12,0.13136114174507663,0.15812920556834345,0.5847935167681766
267,0,0.0002931087690955854,0.0004279895219673096,0.15524540851515076
267,1,0.00342664390173378,0.001747643544741869,0.44446667798805056
267,2,0.0015681664403028074,0.00307639123262984,0.11555099248513563
267,3,0.008773354906832507,0.005101154083221746,0.38987047383685114
267,4,0.12848594568346788,0.03760469304491493,0.774527187388281
267,5,0.019977434045249598,0.012292107275051496,0.3684142782644055
267,6,0.022951994492119234,0.012473382754105335,0.4171183265243969
267,7,0.08280098434288953,0.03756847725837728,0.49961445716906416
267,8,0.05549325997792306,0.18364759637790862,0.06849802968950418
267,9,0.06469091931589219,0.03424407321365631,0.42823385217482834
267,10,0.13261809003782624,0.5047209407785443,0.05956272171673061
267,11,0.000743228418426977,0.002868181742805141,0.05874064754238926
267,12,0.030535184959114926,0.0077115608179476975,0.8975969258545455
267,13,0.0748594871922114,0.020582005796856585,0.8244840171795189
267,14,0.010624672251028193,0.008323545539316546,0.2893545204119666
267,15,0.06490572833626952,0.026450236364399617,0.5562583714135325
267,16,0.0016362611865836146,0.01225693303173688,0.03026174065638149
267,17,0.29561553574303284,0.08890308762181856,0.753760715952623
268,0,0.00039015120736342557,0.0001555658616410124,0.5124246056467312
268,1,0.0017032863123564073,0.0009281074403032822,0.37497362500237974
268,2,0.022110224520401112,0.011118681474739886,0.4063040795616695
268,3,0.030618449206326077,0.011063858893906662,0.5654417620798787
268,4,0.01304759560810318,0.0038947752949467225,0.6844778526930647
268,5,0.055380525256184636,0.01818155690976425,0.6223537631844969
268,6,0.1822792823580877,0.07407277011088753,0.5027939495054426
268,7,0.002437023370980468,0.02002848091026783,0.02486125238052482
268,8,0.0002442668653611844,0.04835544773847253,0.0010321206551982937
268,9,0.012155030385820812,0.0036849362018477223,0.6739650794276452
268,10,0.019555542891721595,0.012104077359818388,0.33010302607324266
268,11,0.0051817595444849955,0.02394744576491146,0.04421090212307965
268,12,0.004452473437826944,0.14984035564578863,0.006071330309437301
268,13,0.6503774586587888,0.1929059957857041,0.688860168374592
268,14,6.69303761927125e-05,0.4297179446069999,3.182373104220949e-05
269,0,4.188637165078706e-05,0.0005412185162100386,0.04103799383470608
269,1,1.3573919766434273e-05,0.00015521332479440436,0.04637269137920733
269,2,0.0029337725045003806,0.001846435805465996,0.8425161744783354
269,3,0.009854493460442159,0.009935192014886797,0.5259495246941228
269,4,0.010787801198387419,0.010642938522364243,0.5374739344322859
269,5,0.0056415892487548655,0.013063135976423222,0.22900240419097015
269,6,0.006642952073969179,0.022718115144505963,0.15505109911312698
269,7,0.02654237474679265,0.014566445385447933,0.9662115353250365
269,8,0.005005163312623505,0.011916247510929451,0.22272284402049133
269,9,0.2573356918421394,0.15105731033649386,0.9033255721134589
269,10,0.18051945520185148,0.13133378485312974,0.7288423174317122
269,11,0.0027145509926897087,0.004021207886464917,0.3579542350180735
269,12,0.012170366269515192,0.021313718085716665,0.30278228201216545
269,13,0.040523077670542654,0.021501439171927355,0.9993575975459288
269,14,0.012434641013655729,0.0065937489663212955,0.9999697657459162
269,15,0.2480206365858551,0.13152251934449274,0.9999395012352285
269,16,0.0371805905654773,0.32613609958094864,0.06045099270650266
269,17,0.0016973235456451616,0.015638285619464308,0.057552145890562956
269,18,0.04944265083959012,0.027100338169619886,0.9674155487639711
269,19,0.022561227538676853,0.04013562678403269,0.2980702983946092
269,20,0.06793618109747389,0.0382609790003599,0.941523313448159
270,0,0.00029117965325297024,0.00018254067546839194,0.7771232972284944
270,1,0.0001863765386247719,0.00016907386593072865,0.5370358971018363
270,2,0.0008774736732308092,0.0031040505234975605,0.13771900338735782
270,3,0.003515087064954268,0.00234610756684287,0.7299224541294818
270,4,0.003722771145608339,0.0021722430325826878,0.834923113054921
270,5,0.0006491141392993296,0.02500671355617253,0.012645995044996928
270,6,0.02383648392445893,0.022312166737571176,0.5204619740261549
270,7,0.015996976911632488,0.049030557039636526,0.15894967643167507
270,8,0.12253247732492302,0.14381360615070524,0.41508763375389884
270,9,0.48197466829260877,0.2652092132330291,0.8853686978414703
270,10,0.03409498351168551,0.059137163706274275,0.2808785347484709
270,11,0.00731914141287925,0.02274305731278596,0.1567833175595354
270,12,0.003862317783555441,0.006987284307771651,0.26929491106850445
270,13,0.2979888855950115,0.14522090060368498,0.9996765340371946
270,14,0.002381853513522242,0.16635644383539122,0.006975317459521018
270,15,0.0007702095147524011,0.08620887785265505,0.004352566797049058
271,0,2.163780574101497e-05,0.005258353608696691,0.0028676472440994066
271,1,0.004529437655713846,0.004308419693427908,0.7326365497746175
271,2,0.018243358944531208,0.06820592966746372,0.18639959622024282
271,3,0.02144668296656166,0.028419659861137616,0.5259004629491535
271,4,0.0034942405466999067,0.024505807916533163,0.09936789064674557
271,5,0.08816861782906213,0.061925057763617376,0.9922244151342329
271,6,0.01872095884200089,0.030759459143078385,0.4241424011471863
271,7,0.0056697250026036495,0.015395206919524205,0.25664851841214703
271,8,0.005698100924944756,0.030467729354143325,0.13033238574397465
271,9,0.21214896371996075,0.18863271157089673,0.7837656106814719
271,10,0.04514845685885299,0.13585873120344383,0.23158885400837875
271,11,0.5767098189033272,0.40626293329803703,0.989264541404688
272,0,2.7962445704640954e-06,0.0010628756484189546,0.0012600189005511273
272,1,0.02220609039374362,0.012724329000095748,0.8358369699621803
272,2,0.07280064165382925,0.03507153603797888,0.9941794520778912
272,3,0.005876819946971233,0.002879430916586323,0.9775074692503039
272,4,0.0014238666953590162,0.0059781294226414605,0.11407444953126748
272,5,0.0018014146851301513,0.006899357090552284,0.12505165342847255
272,6,0.01853161617374688,0.06493892653568434,0.1366760925201956
272,7,0.02262960353815411,0.059770166189627924,0.18133299925198393
272,8,0.10706278983572332,0.069805690859091,0.7345681421444913
272,9,0.2026709863925534,0.10308017880626204,0.9416744365151497
272,10,0.13675650323974864,0.2599607415309039,0.25195592950671986
272,11,0.01997151850197868,0.11140156784493911,0.08586262207114363
272,12,0.003206923674199354,0.050839197891554354,0.030211639696798274
272,13,0.12431331830285405,0.06096898685124772,0.9765467610616112
272,14,0.13835113494299453,0.06805970894895348,0.9735920108911271
272,15,0.037651970300822034,0.044048635058442025,0.4093922480506236
272,16,0.08474200547762119,0.04251054136702056,0.9547429603418864
273,0,0.014189452992486558,0.01791662407858043,0.511523119204631
273,1,0.0156025264641858,0.010327555171199024,0.9757828915094071
273,2,0.017215281413150887,0.01224977358560773,0.9076990060628412
273,3,0.0028038219068268343,0.00250645585222883,0.722513822896304
273,4,0.016047331462682415,0.03579500668847658,0.28955840149562123
273,5,0.003633826922884575,0.02678441098165111,0.08762699793778696
273,6,0.01023159471081651,0.006625216055595253,0.9974682442577991
273,7,0.03532420411600645,0.029917477669832798,0.7626112456835489
273,8,0.26185713133773647,0.341068980250327,0.4958815822468794
273,9,0.06328020452913027,0.0667300297437087,0.6124947223702129
273,10,0.005597021793906361,0.008717821264710062,0.41467211554510996
273,11,0.030703946450692864,0.019945544507847926,0.9942694562514235
273,12,0.08852890639173293,0.07264923168933256,0.7870636745089874
273,13,0.0746169162391382,0.05465822140547177,0.8817340173648598
273,14,0.14527677050759213,0.12235159578988605,0.7669063504770737
273,15,0.011482860252446679,0.04024383784242952,0.18429200043654087
273,16,0.20360820250858402,0.13151221742311464,0.999965380297201
274,0,0.0014790594952913008,0.0011012816225015763,0.8937473167975875
274,1,0.003971587346435982,0.005121386980443844,0.5160645467858612
274,2,0.004127202497435224,0.004485594577014235,0.6122985891905092
274,3,0.02084225434955918,0.03701209071142674,0.3747387232369739
274,4,0.002174237065108875,0.0574913258876201,0.025167035955282677
274,5,0.02700735804030724,0.018090398781025467,0.9934853346622097
274,6,0.0010264584787266836,0.0037753832188937406,0.18092885902777428
274,7,0.05044390710721396,0.09840885015941715,0.3411159753348429
274,8,0.022649648899322104,0.03899888713195867,0.3864886630218182
274,9,0.008558712592290943,0.04558341048548404,0.12494794751728008
274,10,0.4092560470818137,0.287208137389797,0.9482565774943792
274,11,0.0002840326492991334,0.015213514581717108,0.012424136343689302
274,12,3.6957597975250956e-06,0.06722094130808094,3.658698702352435e-05
274,13,0.20813168462526802,0.1587502679563934,0.8724714644191999
274,14,0.24004411401213002,0.16153852920822595,0.9888773648853297
275,0,5.048449282414395e-05,0.0027666593171089943,0.008166606685740464
275,1,0.03799971653617441,0.017036964202344258,0.998222770461487
275,2,0.00027635513056524963,0.013322268681638551,0.009283861861455005
275,3,0.03681316041315687,0.016689834701743837,0.9871664663569614
275,4,0.0015387910676213765,0.13225722547994856,0.005207143846598733
275,5,0.1004792720928101,0.05636520785187936,0.797819585744706
275,6,0.0036409898230617675,0.030176505960795994,0.05399951242486615
275,7,0.017494423676740627,0.008220081713958565,0.9524952782597911
275,8,0.018308062931415518,0.10369535961846575,0.07901733909672343
275,9,0.17601737619230304,0.1406821845891994,0.5599584019988093
275,10,0.27466068768353635,0.12302986693700552,0.9991375360567517
275,11,0.07525543058814756,0.09232050313295549,0.3648203104577793
275,12,0.0008994897832194785,0.1160689017707349,0.0034683241973716638
275,13,0.18279896386765063,0.11370870526607275,0.7194810197167171
275,14,0.07376679572077294,0.0336597307761481,0.9808206645562642
276,0,0.003868305306091147,0.001598571353313634,0.9031793684954327
276,1,0.0015823364715996933,0.0007513429152153302,0.7860423288950643
276,2,0.024656626349223557,0.009239095163418927,0.9960691842931392
276,3,0.00010425549370798634,0.009643655164458151,0.0040349909744799945
276,4,0.004568836208551035,0.0049627244293853,0.34361389673902804
276,5,0.00035366411700630586,0.027207330405579364,0.004851660002180088
276,6,0.0037952394763766375,0.00373546685101364,0.3792098318781995
276,7,0.008093044644369458,0.029634150934158412,0.10193063706905063
276,8,0.017705612960196404,0.00661582228701083,0.998877950781749
276,9,0.6065544406810888,0.22687211509135313,0.9978699804096383
276,10,0.031781893501521045,0.027731651777279837,0.42774931310935105
276,11,0.05717960373252386,0.035899367623476536,0.5944832653744292
276,12,0.15373068237842613,0.16350490214161814,0.3509256135083249
276,13,0.024534127870459218,0.1072402788552315,0.08538822402177772
276,14,0.024796405532696807,0.08644069221212879,0.10706703731171757
276,15,0.0028608840865408085,0.021285069378614047,0.050166116556455864
276,16,0.033834041189621133,0.2376377634167445,0.05314026408968829
277,0,0.0007407876870444478,0.0007305161490986133,0.8559209938727931
277,1,0.0010993698329898177,0.001177739205415476,0.787887894794716
277,2,0.006047066222119149,0.013479643414415522,0.3786483473998074
277,3,5.351667317842799e-05,0.002231794554399331,0.02023972648272328
277,4,0.008996657452432928,0.007634767406812253,0.994615261847636
277,5,0.0005404675693132405,0.0007683398021642479,0.5937259794142896
277,6,0.005304346596679278,0.009358421959123365,0.4784086414447536
277,7,0.1181184392887044,0.13318364813397787,0.7485771009780203
277,8,0.0028444356841578608,0.0031578580039130387,0.76027947374079
277,9,0.7548436910199291,0.6398120221293022,0.9958051730807981
277,10,0.010048429617380814,0.017036208295967015,0.4978459726662124
277,11,0.0035984554796272324,0.04181294818196613,0.07263987504603951
277,12,0.004966885660994755,0.006050895760213977,0.6928420466752244
277,13,0.014266605347089146,0.013090704330003223,0.9198719553970468
277,14,0.06853084586835946,0.11047449267322783,0.5235929872507362
278,0,0.0016903352003269734,0.0026699247043845084,0.4623320811853822
278,1,0.055355339180408095,0.04581183041514321,0.8823930529110952
278,2,0.008718917349093974,0.02133916708451511,0.2983769740607424
278,3,0.003504056191190958,0.005008122518520154,0.5109475552123934
278,4,0.0008085415099428587,0.005991727205085361,0.09854407046972444
278,5,0.08786722140712803,0.06763734439672973,0.9486817667595082
278,6,0.0007524720163424499,0.014518818652163791,0.03784768158862122
278,7,0.03981619832394855,0.033045454851644736,0.8798897637746688
278,8,0.34587333750585625,0.2819147245110094,0.8959412518374661
278,9,0.003171636243004724,0.0816793643645725,0.028356408952683113
278,10,0.07675523348505385,0.05606595260022912,0.9997444458584547
278,11,0.011958550123956925,0.0508981984142701,0.17157591604825911
278,12,0.2980786338149906,0.21827904193819805,0.9972384535878652
278,13,0.0629060399276942,0.08118198105379949,0.5658651003090671
278,14,0.0027434877210616273,0.03395834728973472,0.058997917699497124
279,0,0.012101441540649788,0.009216444227010885,0.9176048945253221
279,1,6.902814287979154e-05,0.011718669398903751,0.004116516880161021
279,2,0.00412381307485227,0.007138094597672768,0.4037371246222206
279,3,0.017417026298241017,0.01697447640901959,0.7170668312351878
279,4,0.017871464365865165,0.017059894435290476,0.7320922571434688
279,5,0.008727257432993494,0.008094898467405754,0.753439516702164
279,6,0.008587580754486405,0.007006488571099686,0.8565494285726805
